"GEO_ID","NAME","B15002B_001E","B15002B_001M","B15002B_002E","B15002B_002M","B15002B_003E","B15002B_003M","B15002B_004E","B15002B_004M","B15002B_005E","B15002B_005M","B15002B_006E","B15002B_006M","B15002B_007E","B15002B_007M","B15002B_008E","B15002B_008M","B15002B_009E","B15002B_009M","B15002B_010E","B15002B_010M","B15002B_011E","B15002B_011M","B15002B_012E","B15002B_012M","B15002B_013E","B15002B_013M","B15002B_014E","B15002B_014M","B15002B_015E","B15002B_015M","B15002B_016E","B15002B_016M","B15002B_017E","B15002B_017M","B15002B_018E","B15002B_018M","B15002B_019E","B15002B_019M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Less than 9th grade","Margin of Error!!Total!!Male!!Less than 9th grade","Estimate!!Total!!Male!!9th to 12th grade, no diploma","Margin of Error!!Total!!Male!!9th to 12th grade, no diploma","Estimate!!Total!!Male!!Regular high school diploma","Margin of Error!!Total!!Male!!Regular high school diploma","Estimate!!Total!!Male!!GED or alternative credential","Margin of Error!!Total!!Male!!GED or alternative credential","Estimate!!Total!!Male!!Some college, no degree","Margin of Error!!Total!!Male!!Some college, no degree","Estimate!!Total!!Male!!Associate's degree","Margin of Error!!Total!!Male!!Associate's degree","Estimate!!Total!!Male!!Bachelor's degree","Margin of Error!!Total!!Male!!Bachelor's degree","Estimate!!Total!!Male!!Graduate or professional degree","Margin of Error!!Total!!Male!!Graduate or professional degree","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Less than 9th grade","Margin of Error!!Total!!Female!!Less than 9th grade","Estimate!!Total!!Female!!9th to 12th grade, no diploma","Margin of Error!!Total!!Female!!9th to 12th grade, no diploma","Estimate!!Total!!Female!!Regular high school diploma","Margin of Error!!Total!!Female!!Regular high school diploma","Estimate!!Total!!Female!!GED or alternative credential","Margin of Error!!Total!!Female!!GED or alternative credential","Estimate!!Total!!Female!!Some college, no degree","Margin of Error!!Total!!Female!!Some college, no degree","Estimate!!Total!!Female!!Associate's degree","Margin of Error!!Total!!Female!!Associate's degree","Estimate!!Total!!Female!!Bachelor's degree","Margin of Error!!Total!!Female!!Bachelor's degree","Estimate!!Total!!Female!!Graduate or professional degree","Margin of Error!!Total!!Female!!Graduate or professional degree"
"0500000US37071","Gaston County, North Carolina","23752","846","10460","478","158","144","1212","503","3781","837","507","384","3078","787","477","350","1105","644","142","125","13292","522","479","291","1869","620","3191","996","185","178","2529","823","1974","798","2204","925","861","547"
"0500000US37081","Guilford County, North Carolina","113782","1496","50224","740","936","598","5299","1433","12527","2135","2146","929","14272","2222","4933","1474","5694","1425","4417","1263","63558","1169","2538","1011","4885","1392","13809","2021","2352","841","13932","2188","5472","1418","13665","2271","6905","1519"
"0500000US37085","Harnett County, North Carolina","17177","1073","8329","583","394","324","1002","553","3101","783","316","226","1639","727","762","399","869","451","246","194","8848","813","232","214","990","629","2335","617","305","315","2117","695","1134","527","1324","586","411","273"
"0500000US37097","Iredell County, North Carolina","11237","947","4421","712","87","104","699","409","1284","467","144","142","1213","568","454","316","419","317","121","177","6816","516","286","235","519","242","2785","665","225","238","1440","544","382","290","690","395","489","366"
"0500000US37101","Johnston County, North Carolina","21168","1260","9733","909","314","289","1146","903","4015","1517","401","293","2289","1203","714","611","687","480","167","202","11435","503","602","441","836","471","2444","901","139","136","2887","907","2085","843","1291","687","1151","689"
"0500000US37119","Mecklenburg County, North Carolina","227489","2434","98181","1253","2225","766","9216","1928","23458","2253","2461","743","27706","2722","8221","1631","17601","2504","7293","1435","129308","1685","1714","718","7489","1398","21458","2678","2769","899","37577","3836","13872","2245","27898","3559","16531","2450"
"0500000US37127","Nash County, North Carolina","25419","1605","11265","984","485","325","1302","517","5448","1329","869","766","2229","803","749","615","152","172","31","58","14154","1213","126","172","1555","832","5687","1442","532","360","3146","846","1070","561","1095","674","943","680"
"0500000US37129","New Hanover County, North Carolina","19972","1192","8650","482","212","267","989","607","3042","1053","480","440","2672","1047","364","333","626","546","265","341","11322","1087","65","113","771","519","3127","918","830","590","3546","955","426","341","2373","1322","184","194"
"0500000US37133","Onslow County, North Carolina","16212","1245","7522","859","294","317","516","545","1938","704","720","486","2010","734","727","681","1005","782","312","493","8690","856","116","219","743","568","3000","936","408","630","2209","884","1105","680","772","667","337","293"
"0500000US37135","Orange County, North Carolina","10213","743","4133","256","52","75","489","328","764","423","682","390","1040","496","178","151","646","423","282","270","6080","640","420","418","459","434","1201","842","136","223","1289","664","638","426","1427","727","510","455"
"0500000US37147","Pitt County, North Carolina","38382","737","16534","319","618","344","3323","1088","4906","1201","759","536","3434","1016","1683","787","1320","927","491","458","21848","642","622","382","2835","1111","5522","1508","991","585","5866","1282","2267","871","2021","897","1724","929"
"0500000US37155","Robeson County, North Carolina","20318","741","9467","673","647","444","1743","517","3322","594","187","199","2296","478","329","262","724","390","219","181","10851","208","234","212","1298","403","2771","620","276","212","3163","684","1831","568","811","372","467","235"
"0500000US37157","Rockingham County, North Carolina","11998","900","5507","488","309","255","790","481","1905","502","270","224","1049","560","474","373","627","408","83","107","6491","637","343","294","676","372","1490","647","201","252","2078","828","839","397","519","512","345","224"
"0500000US37159","Rowan County, North Carolina","13469","1415","6651","907","196","189","533","280","3195","1073","589","380","1140","474","128","164","870","728","0","210","6818","874","422","301","794","643","1786","763","243","237","1668","627","1085","641","522","324","298","286"
"0500000US37179","Union County, North Carolina","17839","930","8205","519","381","269","686","446","1923","564","614","464","2014","931","248","292","1281","517","1058","457","9634","741","442","516","723","415","2008","735","279","176","2302","766","635","388","1773","612","1472","602"
"0500000US37183","Wake County, North Carolina","142564","2559","63297","1655","1477","829","5342","2081","16323","2381","1151","518","15915","2745","4494","1374","10931","2100","7664","1762","79267","1670","1215","594","4135","1211","13867","2071","1856","695","21598","2980","5039","1321","20484","3404","11073","2156"
"0500000US37191","Wayne County, North Carolina","25674","1085","11309","887","367","301","1107","380","3759","1110","136","114","4063","1276","1061","722","765","517","51","83","14365","460","293","254","1328","555","4752","973","378","285","3404","1082","1795","764","1136","580","1279","722"
"0500000US37195","Wilson County, North Carolina","22254","1097","9231","972","1113","486","1691","728","2268","795","727","468","2452","988","580","535","117","109","283","226","13023","367","559","397","2487","754","3352","1020","799","486","2144","755","1321","710","1143","511","1218","614"
"0500000US39017","Butler County, Ohio","19444","829","9310","506","287","234","800","563","1499","677","304","163","2381","902","1204","619","1805","762","1030","540","10134","662","74","158","247","209","3160","1047","507","329","2207","745","744","510","2095","826","1100","540"
"0500000US39023","Clark County, Ohio","7553","634","3589","444","69","104","649","304","1302","551","145","171","902","448","170","172","245","231","107","143","3964","327","51","67","198","165","1217","372","175","179","1316","547","58","76","904","571","45","79"
"0500000US39035","Cuyahoga County, Ohio","239916","1739","103676","1161","2982","909","13969","1987","32928","2462","6080","1217","25503","2562","9105","1597","9136","1631","3973","961","136240","1199","4227","924","15508","1882","33579","2856","5944","1628","38035","2998","16605","2171","13259","1796","9083","1485"
"0500000US39049","Franklin County, Ohio","181093","2185","82826","1523","2896","1145","7088","1415","24960","2975","4177","1245","21408","2323","4325","1229","12755","1810","5217","1456","98267","1639","4530","1445","6902","1422","26526","2764","2627","743","28596","2817","10280","1738","12933","2262","5873","1347"
"0500000US39057","Greene County, Ohio","6288","794","3134","491","0","195","117","127","40","52","189","177","607","369","551","470","1220","517","410","255","3154","627","13","23","162","164","501","356","49","85","744","512","213","294","689","420","783","435"
"0500000US39061","Hamilton County, Ohio","132104","2212","56265","1550","2632","1099","5375","1069","16266","1985","2932","1014","11785","1847","4384","1245","9561","1794","3330","861","75839","1276","2502","874","9196","2101","19180","2598","3359","918","19318","2404","8130","1677","7888","1676","6266","1612"
"0500000US39085","Lake County, Ohio","7023","950","3349","686","251","382","262","251","726","464","191","222","817","452","471","458","379","335","252","318","3674","621","0","195","1026","683","584","327","45","78","605","382","625","556","392","324","397","298"
"0500000US39093","Lorain County, Ohio","15916","978","8216","510","173","170","1068","424","1411","565","1021","404","2735","661","928","632","457","432","423","375","7700","733","94","154","1201","554","1306","382","191","180","2680","703","1149","570","622","521","457","308"
"0500000US39095","Lucas County, Ohio","50967","1074","22778","903","899","393","3575","1004","6472","1301","2437","885","5902","1269","991","652","1543","635","959","558","28189","700","1218","598","3880","1038","7825","1393","970","485","7617","1659","3205","1241","2469","784","1005","438"
"0500000US39099","Mahoning County, Ohio","21612","741","9797","591","236","218","1236","458","3432","914","692","483","2828","868","494","397","471","258","408","272","11815","427","88","79","1233","473","3588","792","880","472","2963","706","1455","509","1153","465","455","241"
"0500000US39113","Montgomery County, Ohio","70279","1390","31113","769","299","244","3260","946","8145","1274","2229","750","9277","1291","2495","900","3576","1063","1832","669","39166","881","1781","707","4207","1150","9405","1508","1127","593","10730","1449","3875","1005","4708","919","3333","1004"
"0500000US39151","Stark County, Ohio","16772","787","7602","379","58","63","751","519","2896","813","345","257","2251","725","460","355","514","431","327","363","9170","601","351","216","1288","794","3953","722","178","224","2107","776","597","387","258","273","438","353"
"0500000US39153","Summit County, Ohio","49779","1131","22219","774","185","120","2583","955","6842","1204","1027","609","6893","1320","1136","466","1806","679","1747","716","27560","658","1060","641","2084","649","6626","1260","1158","569","8415","1537","3016","905","2617","815","2584","837"
"0500000US39155","Trumbull County, Ohio","11248","816","5117","535","229","311","660","327","1526","515","287","117","1002","574","312","330","921","432","180","261","6131","551","140","279","295","304","2838","952","105","172","1305","757","766","404","682","515","0","195"
"0500000US40027","Cleveland County, Oklahoma","8538","953","4155","719","205","307","192","155","797","420","105","143","1954","829","108","115","576","306","218","209","4383","573","0","161","139","208","1079","661","27","44","1589","830","481","471","469","394","599","390"
"0500000US40031","Comanche County, Oklahoma","10835","1337","5793","778","0","161","390","204","1194","670","356","341","1984","739","272","211","464","328","1133","524","5042","765","0","161","527","389","1411","629","79","113","1079","511","874","483","426","324","646","422"
"0500000US40101","Muskogee County, Oklahoma","4652","336","2055","229","21","33","265","201","1006","322","27","43","259","179","95","101","158","171","224","173","2597","184","0","161","237","207","802","304","161","148","646","274","130","128","478","225","143","156"
"0500000US40109","Oklahoma County, Oklahoma","72954","2084","32717","1416","1315","587","2120","796","9343","1571","2118","723","8920","1441","2833","918","4391","1123","1677","640","40237","1212","715","379","1440","632","10814","1514","1283","579","11888","1363","4653","1198","5858","1332","3586","962"
"0500000US40143","Tulsa County, Oklahoma","39135","921","17591","655","171","133","1568","471","5441","827","1295","431","5002","846","1323","345","1979","521","812","441","21544","671","354","197","1710","527","6281","886","831","350","6493","940","2053","551","2711","542","1111","416"
"0500000US41051","Multnomah County, Oregon","29773","1374","14920","814","302","369","1248","622","2381","966","709","468","5256","1164","1852","782","1586","805","1586","771","14853","1101","685","509","1363","662","2578","911","1038","553","4094","1220","1594","636","2457","927","1044","614"
"0500000US41067","Washington County, Oregon","9004","793","5131","705","0","207","399","329","241","285","0","207","772","550","866","656","1012","577","1841","758","3873","727","139","167","434","393","466","439","164","265","580","396","650","495","764","454","676","392"
"0500000US42003","Allegheny County, Pennsylvania","99036","1807","43183","1304","796","445","2897","790","12356","1773","4382","1051","10252","1342","3403","867","4977","1160","4120","1271","55853","1180","901","414","3805","1080","15583","1837","2635","1019","13194","1821","7615","1378","7013","1490","5107","1044"
"0500000US42007","Beaver County, Pennsylvania","5973","804","2911","605","59","91","437","420","864","409","429","357","873","412","66","91","0","177","183","233","3062","470","0","177","363","325","700","332","99","103","1168","536","223","178","509","399","0","177"
"0500000US42011","Berks County, Pennsylvania","12440","952","6132","491","273","415","589","316","1736","805","347","223","1393","407","923","492","316","233","555","523","6308","780","612","434","652","408","904","528","295","253","1991","638","848","558","696","387","310","235"
