"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Shelby County, TN"	"47157"	"2000"	"2000"	"Black or African American"	"2054-5"	3859	437348	882.4	1354.0
	"Shelby County, TN"	"47157"	"2000"	"2000"	"White"	"2106-3"	4264	419152	1017.3	947.4
	"Shelby County, TN"	"47157"	"2001"	"2001"	"Black or African American"	"2054-5"	3729	444586	838.8	1280.6
	"Shelby County, TN"	"47157"	"2001"	"2001"	"White"	"2106-3"	3992	410489	972.5	886.1
	"Shelby County, TN"	"47157"	"2002"	"2002"	"Black or African American"	"2054-5"	3826	450806	848.7	1303.3
	"Shelby County, TN"	"47157"	"2002"	"2002"	"White"	"2106-3"	4027	404060	996.6	897.0
	"Shelby County, TN"	"47157"	"2003"	"2003"	"Black or African American"	"2054-5"	3853	457071	843.0	1306.9
	"Shelby County, TN"	"47157"	"2003"	"2003"	"White"	"2106-3"	3845	398476	964.9	853.5
	"Shelby County, TN"	"47157"	"2004"	"2004"	"Black or African American"	"2054-5"	3611	462554	780.7	1201.5
	"Shelby County, TN"	"47157"	"2004"	"2004"	"White"	"2106-3"	3840	391894	979.9	850.3
	"Shelby County, TN"	"47157"	"2005"	"2005"	"Black or African American"	"2054-5"	3895	467077	833.9	1265.6
	"Shelby County, TN"	"47157"	"2005"	"2005"	"White"	"2106-3"	3858	386749	997.5	849.6
	"Shelby County, TN"	"47157"	"2006"	"2006"	"Black or African American"	"2054-5"	3817	473792	805.6	1191.8
	"Shelby County, TN"	"47157"	"2006"	"2006"	"White"	"2106-3"	3588	382133	938.9	784.3
	"Shelby County, TN"	"47157"	"2007"	"2007"	"Black or African American"	"2054-5"	3755	476565	787.9	1157.5
	"Shelby County, TN"	"47157"	"2007"	"2007"	"White"	"2106-3"	3732	376193	992.0	813.1
	"Shelby County, TN"	"47157"	"2008"	"2008"	"Black or African American"	"2054-5"	3739	479006	780.6	1120.7
	"Shelby County, TN"	"47157"	"2008"	"2008"	"White"	"2106-3"	3686	370531	994.8	793.6
	"Shelby County, TN"	"47157"	"2009"	"2009"	"Black or African American"	"2054-5"	3754	482599	777.9	1089.2
	"Shelby County, TN"	"47157"	"2009"	"2009"	"White"	"2106-3"	3622	365435	991.1	779.3
	"Shelby County, TN"	"47157"	"2010"	"2010"	"Black or African American"	"2054-5"	3731	486929	766.2	1070.7
	"Shelby County, TN"	"47157"	"2010"	"2010"	"White"	"2106-3"	3703	363507	1018.7	798.7
	"Shelby County, TN"	"47157"	"2011"	"2011"	"Black or African American"	"2054-5"	3687	489455	753.3	1020.0
	"Shelby County, TN"	"47157"	"2011"	"2011"	"White"	"2106-3"	3655	365390	1000.3	762.2
	"Shelby County, TN"	"47157"	"2012"	"2012"	"Black or African American"	"2054-5"	3814	497506	766.6	1014.5
	"Shelby County, TN"	"47157"	"2012"	"2012"	"White"	"2106-3"	3754	360943	1040.1	783.5
	"Shelby County, TN"	"47157"	"2013"	"2013"	"Black or African American"	"2054-5"	3978	499540	796.3	1028.0
	"Shelby County, TN"	"47157"	"2013"	"2013"	"White"	"2106-3"	3781	357652	1057.2	784.4
	"Shelby County, TN"	"47157"	"2014"	"2014"	"Black or African American"	"2054-5"	3942	501325	786.3	995.0
	"Shelby County, TN"	"47157"	"2014"	"2014"	"White"	"2106-3"	3759	353940	1062.0	780.3
	"Shelby County, TN"	"47157"	"2015"	"2015"	"Black or African American"	"2054-5"	4083	502430	812.7	997.6
	"Shelby County, TN"	"47157"	"2015"	"2015"	"White"	"2106-3"	3977	350521	1134.6	818.6
	"Shelby County, TN"	"47157"	"2016"	"2016"	"Black or African American"	"2054-5"	4190	506893	826.6	994.2
	"Shelby County, TN"	"47157"	"2016"	"2016"	"White"	"2106-3"	3752	342797	1094.5	770.9
	"Shelby County, TN"	"47157"	"2017"	"2017"	"Black or African American"	"2054-5"	4211	508329	828.4	981.3
	"Shelby County, TN"	"47157"	"2017"	"2017"	"White"	"2106-3"	3848	340827	1129.0	783.0
	"Shelby County, TN"	"47157"	"2018"	"2018"	"Black or African American"	"2054-5"	4407	508359	866.9	983.4
	"Shelby County, TN"	"47157"	"2018"	"2018"	"White"	"2106-3"	3869	337877	1145.1	780.8
	"Richmond city, VA"	"51760"	"2000"	"2000"	"Black or African American"	"2054-5"	1349	114000	1183.3	1371.5
	"Richmond city, VA"	"51760"	"2000"	"2000"	"White"	"2106-3"	1080	75382	1432.7	1006.1
	"Richmond city, VA"	"51760"	"2001"	"2001"	"Black or African American"	"2054-5"	1278	113012	1130.9	1305.5
	"Richmond city, VA"	"51760"	"2001"	"2001"	"White"	"2106-3"	970	75004	1293.3	948.8
	"Richmond city, VA"	"51760"	"2002"	"2002"	"Black or African American"	"2054-5"	1277	111994	1140.2	1311.6
	"Richmond city, VA"	"51760"	"2002"	"2002"	"White"	"2106-3"	976	75065	1300.2	953.0
	"Richmond city, VA"	"51760"	"2003"	"2003"	"Black or African American"	"2054-5"	1396	111234	1255.0	1437.0
	"Richmond city, VA"	"51760"	"2003"	"2003"	"White"	"2106-3"	939	74873	1254.1	939.5
	"Richmond city, VA"	"51760"	"2004"	"2004"	"Black or African American"	"2054-5"	1264	110140	1147.6	1317.8
	"Richmond city, VA"	"51760"	"2004"	"2004"	"White"	"2106-3"	790	74608	1058.9	806.2
	"Richmond city, VA"	"51760"	"2005"	"2005"	"Black or African American"	"2054-5"	1327	109382	1213.2	1390.2
	"Richmond city, VA"	"51760"	"2005"	"2005"	"White"	"2106-3"	783	74930	1045.0	808.7
	"Richmond city, VA"	"51760"	"2006"	"2006"	"Black or African American"	"2054-5"	1242	108143	1148.5	1277.9
	"Richmond city, VA"	"51760"	"2006"	"2006"	"White"	"2106-3"	792	76076	1041.1	821.2
	"Richmond city, VA"	"51760"	"2007"	"2007"	"Black or African American"	"2054-5"	1208	107239	1126.5	1229.6
	"Richmond city, VA"	"51760"	"2007"	"2007"	"White"	"2106-3"	809	77466	1044.3	821.7
	"Richmond city, VA"	"51760"	"2008"	"2008"	"Black or African American"	"2054-5"	1174	106449	1102.9	1183.6
	"Richmond city, VA"	"51760"	"2008"	"2008"	"White"	"2106-3"	731	79127	923.8	761.5
	"Richmond city, VA"	"51760"	"2009"	"2009"	"Black or African American"	"2054-5"	1134	105383	1076.1	1125.1
	"Richmond city, VA"	"51760"	"2009"	"2009"	"White"	"2106-3"	714	80549	886.4	757.6
	"Richmond city, VA"	"51760"	"2010"	"2010"	"Black or African American"	"2054-5"	1044	104472	999.3	1046.0
	"Richmond city, VA"	"51760"	"2010"	"2010"	"White"	"2106-3"	799	81071	985.6	823.2
	"Richmond city, VA"	"51760"	"2011"	"2011"	"Black or African American"	"2054-5"	1053	103722	1015.2	1044.6
	"Richmond city, VA"	"51760"	"2011"	"2011"	"White"	"2106-3"	714	82777	862.6	735.1
	"Richmond city, VA"	"51760"	"2012"	"2012"	"Black or African American"	"2054-5"	1125	106195	1059.4	1086.0
	"Richmond city, VA"	"51760"	"2012"	"2012"	"White"	"2106-3"	663	84574	783.9	659.4
	"Richmond city, VA"	"51760"	"2013"	"2013"	"Black or African American"	"2054-5"	1129	107305	1052.1	1053.6
	"Richmond city, VA"	"51760"	"2013"	"2013"	"White"	"2106-3"	706	86950	812.0	701.6
	"Richmond city, VA"	"51760"	"2014"	"2014"	"Black or African American"	"2054-5"	1143	108360	1054.8	1064.3
	"Richmond city, VA"	"51760"	"2014"	"2014"	"White"	"2106-3"	631	88743	711.0	641.3
	"Richmond city, VA"	"51760"	"2015"	"2015"	"Black or African American"	"2054-5"	1089	108907	999.9	1008.2
	"Richmond city, VA"	"51760"	"2015"	"2015"	"White"	"2106-3"	567	90581	626.0	550.8
	"Richmond city, VA"	"51760"	"2016"	"2016"	"Black or African American"	"2054-5"	1098	110322	995.3	1005.5
	"Richmond city, VA"	"51760"	"2016"	"2016"	"White"	"2106-3"	650	91935	707.0	643.5
	"Richmond city, VA"	"51760"	"2017"	"2017"	"Black or African American"	"2054-5"	1119	111002	1008.1	985.8
	"Richmond city, VA"	"51760"	"2017"	"2017"	"White"	"2106-3"	656	94322	695.5	600.7
	"Richmond city, VA"	"51760"	"2018"	"2018"	"Black or African American"	"2054-5"	1138	109507	1039.2	977.0
	"Richmond city, VA"	"51760"	"2018"	"2018"	"White"	"2106-3"	612	96526	634.0	546.4
"---"
"Dataset: Underlying Cause of Death, 1999-2018"
"Query Parameters:"
"Hispanic Origin: Not Hispanic or Latino"
"Race: Black or African American; White"
"States: Jefferson County, AL (01073); Duval County, FL (12031); Marion County, IN (18097); Jefferson County, KY (21111); Kent"
"County, MI (26081); Jackson County, MO (29095); St. Louis County, MO (29189); St. Louis city, MO (29510); Douglas County, NE"
"(31055); Guilford County, NC (37081); Mecklenburg County, NC (37119); Wake County, NC (37183); Franklin County, OH (39049);"
"Hamilton County, OH (39061); Montgomery County, OH (39113); Oklahoma County, OK (40109); Tulsa County, OK (40143); Greenville"
"County, SC (45045); Davidson County, TN (47037); Knox County, TN (47093); Shelby County, TN (47157); Richmond city, VA (51760)"
"Year/Month: 2000; 2001; 2002; 2003; 2004; 2005; 2006; 2007; 2008; 2009; 2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018"
"Group By: County; Year; Race"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Dec 15, 2020 12:18:00 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2018 on CDC WONDER Online Database, released in 2020. Data are from the Multiple Cause of Death Files, 1999-2018, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Dec 15, 2020 12:18:00 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"3. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population."
"4. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."
"5. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"6. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"7. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"8. The population figures for year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018"
"postcensal series released by NCHS on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for"
"year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS"
"on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The"
"population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal"
"series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18,"
"2012. Population figures for 2010 are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race"
"estimates of the July 1 resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on"
"October 26, 2012. Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999"
"intercensal series of July 1 estimates. Population figures for the infant age groups are the number of live births."
"<br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from previously published reports, due to"
"use of the population estimates which were available at the time of release."
"9. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
