"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Richmond city, VA"	"51760"	"2010"	"2010"	"Male"	"M"	939	97331	964.7	1167.0
	"Richmond city, VA"	"51760"	"2011"	"2011"	"Female"	"F"	894	107472	831.8	724.3
	"Richmond city, VA"	"51760"	"2011"	"2011"	"Male"	"M"	936	98061	954.5	1126.2
	"Richmond city, VA"	"51760"	"2012"	"2012"	"Female"	"F"	938	110402	849.6	741.5
	"Richmond city, VA"	"51760"	"2012"	"2012"	"Male"	"M"	914	99907	914.9	1061.2
	"Richmond city, VA"	"51760"	"2013"	"2013"	"Female"	"F"	923	112276	822.1	718.2
	"Richmond city, VA"	"51760"	"2013"	"2013"	"Male"	"M"	948	101838	930.9	1086.6
	"Richmond city, VA"	"51760"	"2014"	"2014"	"Female"	"F"	904	113971	793.2	710.9
	"Richmond city, VA"	"51760"	"2014"	"2014"	"Male"	"M"	930	103882	895.2	1030.6
	"Richmond city, VA"	"51760"	"2015"	"2015"	"Female"	"F"	837	115498	724.7	655.7
	"Richmond city, VA"	"51760"	"2015"	"2015"	"Male"	"M"	878	104791	837.9	947.8
	"Richmond city, VA"	"51760"	"2016"	"2016"	"Female"	"F"	903	117253	770.1	698.7
	"Richmond city, VA"	"51760"	"2016"	"2016"	"Male"	"M"	903	105917	852.6	980.4
	"Richmond city, VA"	"51760"	"2017"	"2017"	"Female"	"F"	892	119258	748.0	656.7
	"Richmond city, VA"	"51760"	"2017"	"2017"	"Male"	"M"	959	107774	889.8	972.7
	"Richmond city, VA"	"51760"	"2018"	"2018"	"Female"	"F"	845	120327	702.3	604.7
	"Richmond city, VA"	"51760"	"2018"	"2018"	"Male"	"M"	973	108456	897.1	967.7
"---"
"Dataset: Underlying Cause of Death, 1999-2018"
"Query Parameters:"
"States: Jefferson County, AL (01073); Duval County, FL (12031); Marion County, IN (18097); Jefferson County, KY (21111); Kent"
"County, MI (26081); Jackson County, MO (29095); St. Louis County, MO (29189); St. Louis city, MO (29510); Douglas County, NE"
"(31055); Guilford County, NC (37081); Mecklenburg County, NC (37119); Wake County, NC (37183); Franklin County, OH (39049);"
"Hamilton County, OH (39061); Montgomery County, OH (39113); Oklahoma County, OK (40109); Tulsa County, OK (40143); Greenville"
"County, SC (45045); Davidson County, TN (47037); Knox County, TN (47093); Shelby County, TN (47157); Richmond city, VA (51760)"
"Year/Month: 2000; 2001; 2002; 2003; 2004; 2005; 2006; 2007; 2008; 2009; 2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018"
"Group By: County; Year; Gender"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Dec 15, 2020 12:25:19 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2018 on CDC WONDER Online Database, released in 2020. Data are from the Multiple Cause of Death Files, 1999-2018, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Dec 15, 2020 12:25:19 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"3. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population."
"4. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."
"5. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"6. The population figures for year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018"
"postcensal series released by NCHS on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for"
"year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS"
"on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The"
"population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal"
"series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18,"
"2012. Population figures for 2010 are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race"
"estimates of the July 1 resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on"
"October 26, 2012. Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999"
"intercensal series of July 1 estimates. Population figures for the infant age groups are the number of live births."
"<br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from previously published reports, due to"
"use of the population estimates which were available at the time of release."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
