"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Shelby County, TN"	"47157"	"2002"	"2002"	"Black or African American"	"2054-5"	3514	450806	779.5	1231.0
	"Shelby County, TN"	"47157"	"2002"	"2002"	"White"	"2106-3"	3770	404060	933.0	836.3
	"Shelby County, TN"	"47157"	"2003"	"2003"	"Black or African American"	"2054-5"	3570	457071	781.1	1238.6
	"Shelby County, TN"	"47157"	"2003"	"2003"	"White"	"2106-3"	3600	398476	903.4	795.4
	"Shelby County, TN"	"47157"	"2004"	"2004"	"Black or African American"	"2054-5"	3342	462554	722.5	1139.0
	"Shelby County, TN"	"47157"	"2004"	"2004"	"White"	"2106-3"	3581	391894	913.8	787.3
	"Shelby County, TN"	"47157"	"2005"	"2005"	"Black or African American"	"2054-5"	3544	467077	758.8	1185.0
	"Shelby County, TN"	"47157"	"2005"	"2005"	"White"	"2106-3"	3591	386749	928.5	783.8
	"Shelby County, TN"	"47157"	"2006"	"2006"	"Black or African American"	"2054-5"	3466	473792	731.5	1114.4
	"Shelby County, TN"	"47157"	"2006"	"2006"	"White"	"2106-3"	3314	382133	867.2	718.0
	"Shelby County, TN"	"47157"	"2007"	"2007"	"Black or African American"	"2054-5"	3374	476565	708.0	1072.9
	"Shelby County, TN"	"47157"	"2007"	"2007"	"White"	"2106-3"	3479	376193	924.8	751.8
	"Shelby County, TN"	"47157"	"2008"	"2008"	"Black or African American"	"2054-5"	3372	479006	704.0	1040.6
	"Shelby County, TN"	"47157"	"2008"	"2008"	"White"	"2106-3"	3412	370531	920.8	728.1
	"Shelby County, TN"	"47157"	"2009"	"2009"	"Black or African American"	"2054-5"	3401	482599	704.7	1013.1
	"Shelby County, TN"	"47157"	"2009"	"2009"	"White"	"2106-3"	3337	365435	913.2	709.1
	"Shelby County, TN"	"47157"	"2010"	"2010"	"Black or African American"	"2054-5"	3403	486929	698.9	996.7
	"Shelby County, TN"	"47157"	"2010"	"2010"	"White"	"2106-3"	3404	363507	936.4	725.3
	"Shelby County, TN"	"47157"	"2011"	"2011"	"Black or African American"	"2054-5"	3368	489455	688.1	952.7
	"Shelby County, TN"	"47157"	"2011"	"2011"	"White"	"2106-3"	3376	365390	923.9	695.0
	"Shelby County, TN"	"47157"	"2012"	"2012"	"Black or African American"	"2054-5"	3485	497506	700.5	945.6
	"Shelby County, TN"	"47157"	"2012"	"2012"	"White"	"2106-3"	3457	360943	957.8	710.5
	"Shelby County, TN"	"47157"	"2013"	"2013"	"Black or African American"	"2054-5"	3628	499540	726.3	956.6
	"Shelby County, TN"	"47157"	"2013"	"2013"	"White"	"2106-3"	3486	357652	974.7	710.7
	"Shelby County, TN"	"47157"	"2014"	"2014"	"Black or African American"	"2054-5"	3597	501325	717.5	924.0
	"Shelby County, TN"	"47157"	"2014"	"2014"	"White"	"2106-3"	3442	353940	972.5	699.9
	"Shelby County, TN"	"47157"	"2015"	"2015"	"Black or African American"	"2054-5"	3693	502430	735.0	918.0
	"Shelby County, TN"	"47157"	"2015"	"2015"	"White"	"2106-3"	3626	350521	1034.5	728.9
	"Shelby County, TN"	"47157"	"2016"	"2016"	"Black or African American"	"2054-5"	3728	506893	735.5	902.4
	"Shelby County, TN"	"47157"	"2016"	"2016"	"White"	"2106-3"	3404	342797	993.0	680.2
	"Shelby County, TN"	"47157"	"2017"	"2017"	"Black or African American"	"2054-5"	3795	508329	746.6	897.4
	"Shelby County, TN"	"47157"	"2017"	"2017"	"White"	"2106-3"	3504	340827	1028.1	690.8
	"Shelby County, TN"	"47157"	"2018"	"2018"	"Black or African American"	"2054-5"	3923	508359	771.7	886.4
	"Shelby County, TN"	"47157"	"2018"	"2018"	"White"	"2106-3"	3583	337877	1060.4	705.4
	"Richmond city, VA"	"51760"	"2000"	"2000"	"Black or African American"	"2054-5"	1232	114000	1080.7	1266.2
	"Richmond city, VA"	"51760"	"2000"	"2000"	"White"	"2106-3"	1016	75382	1347.8	931.9
	"Richmond city, VA"	"51760"	"2001"	"2001"	"Black or African American"	"2054-5"	1164	113012	1030.0	1202.5
	"Richmond city, VA"	"51760"	"2001"	"2001"	"White"	"2106-3"	904	75004	1205.3	875.9
	"Richmond city, VA"	"51760"	"2002"	"2002"	"Black or African American"	"2054-5"	1156	111994	1032.2	1198.3
	"Richmond city, VA"	"51760"	"2002"	"2002"	"White"	"2106-3"	928	75065	1236.3	895.7
	"Richmond city, VA"	"51760"	"2003"	"2003"	"Black or African American"	"2054-5"	1251	111234	1124.7	1305.5
	"Richmond city, VA"	"51760"	"2003"	"2003"	"White"	"2106-3"	871	74873	1163.3	864.0
	"Richmond city, VA"	"51760"	"2004"	"2004"	"Black or African American"	"2054-5"	1123	110140	1019.6	1188.9
	"Richmond city, VA"	"51760"	"2004"	"2004"	"White"	"2106-3"	750	74608	1005.3	760.8
	"Richmond city, VA"	"51760"	"2005"	"2005"	"Black or African American"	"2054-5"	1206	109382	1102.6	1277.7
	"Richmond city, VA"	"51760"	"2005"	"2005"	"White"	"2106-3"	729	74930	972.9	741.9
	"Richmond city, VA"	"51760"	"2006"	"2006"	"Black or African American"	"2054-5"	1095	108143	1012.5	1140.9
	"Richmond city, VA"	"51760"	"2006"	"2006"	"White"	"2106-3"	740	76076	972.7	757.4
	"Richmond city, VA"	"51760"	"2007"	"2007"	"Black or African American"	"2054-5"	1080	107239	1007.1	1108.3
	"Richmond city, VA"	"51760"	"2007"	"2007"	"White"	"2106-3"	754	77466	973.3	765.6
	"Richmond city, VA"	"51760"	"2008"	"2008"	"Black or African American"	"2054-5"	1085	106449	1019.3	1096.6
	"Richmond city, VA"	"51760"	"2008"	"2008"	"White"	"2106-3"	677	79127	855.6	698.5
	"Richmond city, VA"	"51760"	"2009"	"2009"	"Black or African American"	"2054-5"	1062	105383	1007.8	1054.4
	"Richmond city, VA"	"51760"	"2009"	"2009"	"White"	"2106-3"	662	80549	821.9	694.4
	"Richmond city, VA"	"51760"	"2010"	"2010"	"Black or African American"	"2054-5"	970	104472	928.5	974.1
	"Richmond city, VA"	"51760"	"2010"	"2010"	"White"	"2106-3"	756	81071	932.5	773.7
	"Richmond city, VA"	"51760"	"2011"	"2011"	"Black or African American"	"2054-5"	963	103722	928.4	959.9
	"Richmond city, VA"	"51760"	"2011"	"2011"	"White"	"2106-3"	647	82777	781.6	664.5
	"Richmond city, VA"	"51760"	"2012"	"2012"	"Black or African American"	"2054-5"	1032	106195	971.8	996.5
	"Richmond city, VA"	"51760"	"2012"	"2012"	"White"	"2106-3"	626	84574	740.2	622.6
	"Richmond city, VA"	"51760"	"2013"	"2013"	"Black or African American"	"2054-5"	1041	107305	970.1	973.5
	"Richmond city, VA"	"51760"	"2013"	"2013"	"White"	"2106-3"	658	86950	756.8	648.2
	"Richmond city, VA"	"51760"	"2014"	"2014"	"Black or African American"	"2054-5"	1051	108360	969.9	978.3
	"Richmond city, VA"	"51760"	"2014"	"2014"	"White"	"2106-3"	582	88743	655.8	589.5
	"Richmond city, VA"	"51760"	"2015"	"2015"	"Black or African American"	"2054-5"	995	108907	913.6	925.2
	"Richmond city, VA"	"51760"	"2015"	"2015"	"White"	"2106-3"	515	90581	568.6	496.5
	"Richmond city, VA"	"51760"	"2016"	"2016"	"Black or African American"	"2054-5"	986	110322	893.7	902.4
	"Richmond city, VA"	"51760"	"2016"	"2016"	"White"	"2106-3"	577	91935	627.6	566.4
	"Richmond city, VA"	"51760"	"2017"	"2017"	"Black or African American"	"2054-5"	986	111002	888.3	864.6
	"Richmond city, VA"	"51760"	"2017"	"2017"	"White"	"2106-3"	590	94322	625.5	534.9
	"Richmond city, VA"	"51760"	"2018"	"2018"	"Black or African American"	"2054-5"	1014	109507	926.0	862.9
	"Richmond city, VA"	"51760"	"2018"	"2018"	"White"	"2106-3"	537	96526	556.3	476.3
"---"
"Dataset: Underlying Cause of Death, 1999-2018"
"Query Parameters:"
"Hispanic Origin: Not Hispanic or Latino"
"Injury Mechanism & All Other Leading Causes: Non-Injury: Intestinal infections; Non-Injury: Tuberculosis; Non-Injury: Whooping"
"cough; Non-Injury: Scarlet fever and erysipelas; Non-Injury: Meningococcal infection; Non-Injury: Septicemia; Non-Injury:"
"Syphilis; Non-Injury: Acute poliomyelitis; Non-Injury: Arthropod-borne viral encephalitis; Non-Injury: Measles; Non-Injury:"
"Viral hepatitis; Non-Injury: Human immunodeficiency virus (HIV) disease; Non-Injury: Malaria; Non-Injury: Other and unspecified"
"infectious and parasitic diseases and their sequelae; Non-Injury: Malignant neoplasms (Cancers); Non-Injury: In situ neoplasms,"
"benign neoplasms and neoplasms of uncertain or unknown behavior; Non-Injury: Anemias; Non-Injury: Diabetes mellitus; Non-Injury:"
"Nutritional Deficiencies; Non-Injury: Meningitis; Non-Injury: Parkinsons disease; Non-Injury: Alzheimers disease; Non-Injury:"
"Diseases of Heart; Non-Injury: Essential (primary) hypertension and hypertensive renal disease; Non-Injury: Cerebrovascular"
"diseases, including stroke; Non-Injury: Atherosclerosis; Non-Injury: Other diseases of the circulatory system; Non-Injury: Other"
"disorders of circulatory system; Non-Injury: Influenza & Pneumonia; Non-Injury: Other acute lower respiratory infections;"
"Non-Injury: Chronic lower respiratory diseases; Non-Injury: Pneumoconioses and chemical effects; Non-Injury: Pneumonitis due to"
"solids and liquids; Non-Injury: Other diseases of respiratory system; Non-Injury: Peptic ulcer; Non-Injury: Diseases of"
"appendix; Non-Injury: Hernia; Non-Injury: Chronic liver disease and cirrhosis; Non-Injury: Cholelithiasis and other disorders of"
"gallbladder; Non-Injury: Nephritis, nephrotic syndrome and nephrosis; Non-Injury: Infections of kidney; Non-Injury: Hyperplasia"
"of prostate; Non-Injury: Inflammatory diseases of female pelvic organs; Non-Injury: Pregnancy with abortive outcome; Non-Injury:"
"Other complications of pregnancy, childbirth and the puerperium; Non-Injury: Certain conditions originating in the perinatal"
"period; Non-Injury: Congenital malformations, deformations and chromosomal abnormalities; Non-Injury: Symptoms, signs and"
"abnormal clinical and laboratory findings, not elsewhere classified; Non-Injury: All other diseases (Residual); Non-Injury:"
"Complications of medical and surgical care"
"Race: Black or African American; White"
"States: Jefferson County, AL (01073); Duval County, FL (12031); Marion County, IN (18097); Jefferson County, KY (21111); Kent"
"County, MI (26081); Jackson County, MO (29095); St. Louis County, MO (29189); St. Louis city, MO (29510); Douglas County, NE"
"(31055); Guilford County, NC (37081); Mecklenburg County, NC (37119); Wake County, NC (37183); Franklin County, OH (39049);"
"Hamilton County, OH (39061); Montgomery County, OH (39113); Oklahoma County, OK (40109); Tulsa County, OK (40143); Greenville"
"County, SC (45045); Davidson County, TN (47037); Knox County, TN (47093); Shelby County, TN (47157); Richmond city, VA (51760)"
"Year/Month: 2000; 2001; 2002; 2003; 2004; 2005; 2006; 2007; 2008; 2009; 2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018"
"Group By: County; Year; Race"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Dec 15, 2020 12:16:24 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2018 on CDC WONDER Online Database, released in 2020. Data are from the Multiple Cause of Death Files, 1999-2018, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Dec 15, 2020 12:16:24 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"3. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population."
"4. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."
"5. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"6. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"7. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"8. The population figures for year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018"
"postcensal series released by NCHS on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for"
"year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS"
"on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The"
"population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal"
"series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18,"
"2012. Population figures for 2010 are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race"
"estimates of the July 1 resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on"
"October 26, 2012. Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999"
"intercensal series of July 1 estimates. Population figures for the infant age groups are the number of live births."
"<br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from previously published reports, due to"
"use of the population estimates which were available at the time of release."
"9. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
"10. Beginning with the 2018 data, changes have been implemented that affect the counts for ICD-10 cause of death codes O00-O99"
"compared to previous practice. In addition, data for the cause of death codes O00-O99 for 2003 through 2017 reflect differences"
"in information available to individual states and probable errors. Caution should be used in interpreting these data. More"
"information can be found at: https://www.cdc.gov/nchs/maternal-mortality/."
