"GEO_ID","NAME","B15002I_001E","B15002I_001M","B15002I_002E","B15002I_002M","B15002I_003E","B15002I_003M","B15002I_004E","B15002I_004M","B15002I_005E","B15002I_005M","B15002I_006E","B15002I_006M","B15002I_007E","B15002I_007M","B15002I_008E","B15002I_008M","B15002I_009E","B15002I_009M","B15002I_010E","B15002I_010M","B15002I_011E","B15002I_011M","B15002I_012E","B15002I_012M","B15002I_013E","B15002I_013M","B15002I_014E","B15002I_014M","B15002I_015E","B15002I_015M","B15002I_016E","B15002I_016M","B15002I_017E","B15002I_017M","B15002I_018E","B15002I_018M","B15002I_019E","B15002I_019M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Less than 9th grade","Margin of Error!!Total!!Male!!Less than 9th grade","Estimate!!Total!!Male!!9th to 12th grade, no diploma","Margin of Error!!Total!!Male!!9th to 12th grade, no diploma","Estimate!!Total!!Male!!Regular high school diploma","Margin of Error!!Total!!Male!!Regular high school diploma","Estimate!!Total!!Male!!GED or alternative credential","Margin of Error!!Total!!Male!!GED or alternative credential","Estimate!!Total!!Male!!Some college, no degree","Margin of Error!!Total!!Male!!Some college, no degree","Estimate!!Total!!Male!!Associate's degree","Margin of Error!!Total!!Male!!Associate's degree","Estimate!!Total!!Male!!Bachelor's degree","Margin of Error!!Total!!Male!!Bachelor's degree","Estimate!!Total!!Male!!Graduate or professional degree","Margin of Error!!Total!!Male!!Graduate or professional degree","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Less than 9th grade","Margin of Error!!Total!!Female!!Less than 9th grade","Estimate!!Total!!Female!!9th to 12th grade, no diploma","Margin of Error!!Total!!Female!!9th to 12th grade, no diploma","Estimate!!Total!!Female!!Regular high school diploma","Margin of Error!!Total!!Female!!Regular high school diploma","Estimate!!Total!!Female!!GED or alternative credential","Margin of Error!!Total!!Female!!GED or alternative credential","Estimate!!Total!!Female!!Some college, no degree","Margin of Error!!Total!!Female!!Some college, no degree","Estimate!!Total!!Female!!Associate's degree","Margin of Error!!Total!!Female!!Associate's degree","Estimate!!Total!!Female!!Bachelor's degree","Margin of Error!!Total!!Female!!Bachelor's degree","Estimate!!Total!!Female!!Graduate or professional degree","Margin of Error!!Total!!Female!!Graduate or professional degree"
"0500000US36079","Putnam County, New York","9480","401","4780","239","288","299","715","640","690","361","483","407","669","327","241","238","679","344","1015","612","4700","325","734","387","376","353","1003","548","39","70","968","469","240","253","836","418","504","299"
"0500000US36081","Queens County, New York","422130","*****","209922","*****","33957","3424","23831","2653","60720","3901","7839","1584","33537","2862","16267","2304","24019","2666","9752","1685","212208","*****","34612","2503","19971","2429","61176","4050","6948","1238","30441","2302","14490","1954","28355","2752","16215","1779"
"0500000US36085","Richmond County, New York","52374","*****","25171","*****","3016","1102","3379","1305","6643","1585","1907","795","4109","1181","1469","670","4089","1050","559","422","27203","*****","2840","839","2841","1134","6026","1398","1607","754","5131","1151","3048","997","3962","1051","1748","620"
"0500000US36087","Rockland County, New York","33904","*****","17094","*****","2531","972","1609","1008","2934","1169","860","461","4015","1177","955","547","2525","888","1665","747","16810","*****","1698","772","1504","746","4749","1153","283","337","2680","694","828","408","3375","1124","1693","617"
"0500000US36103","Suffolk County, New York","170800","*****","88515","*****","14203","2821","10479","2163","23209","2614","3562","1488","15245","2511","6792","1917","8020","1758","7005","1431","82285","*****","13168","2305","7346","1667","20410","2798","3220","878","12005","2055","5992","1373","12036","1827","8108","1413"
"0500000US36105","Sullivan County, New York","7138","460","3930","350","898","551","559","410","998","478","107","128","688","438","322","324","193","186","165","178","3208","244","606","359","362","284","422","257","156","165","1144","420","205","187","162","143","151","136"
"0500000US36111","Ulster County, New York","10680","623","5985","472","1026","634","231","209","1508","655","462","300","1172","462","300","260","1067","619","219","229","4695","278","942","498","91","116","1055","485","138","197","789","366","461","328","795","364","424","240"
"0500000US36119","Westchester County, New York","149264","*****","74180","*****","11747","2094","9281","1693","16768","2448","4065","1354","11786","1865","3601","1075","10379","1870","6553","1624","75084","*****","11375","2006","8272","1785","16007","2176","2071","742","12283","1814","5865","1446","10286","1518","8925","1481"
"0500000US37001","Alamance County, North Carolina","9668","427","4893","288","1468","618","1190","497","1095","480","189","221","495","346","118","158","138","121","200","246","4775","313","1787","638","882","493","798","494","176","150","254","192","391","334","277","244","210","217"
"0500000US37021","Buncombe County, North Carolina","8752","436","4814","597","1642","840","125","130","1167","654","303","479","304","235","325","352","541","508","407","333","3938","306","69","120","1396","653","512","312","137","166","658","569","244","207","436","427","486","392"
"0500000US37025","Cabarrus County, North Carolina","10624","1357","4982","893","523","392","498","402","1979","1195","280","259","387","263","735","602","212","195","368","293","5642","766","484","374","464","373","1384","661","0","210","696","399","1125","913","624","459","865","620"
"0500000US37035","Catawba County, North Carolina","8519","487","4412","493","1118","555","686","404","1567","751","274","232","338","274","137","171","227","287","65","116","4107","442","703","485","372","250","1661","667","666","463","246","235","28","50","250","234","181","190"
"0500000US37051","Cumberland County, North Carolina","20289","*****","10143","*****","308","245","829","460","2301","774","306","283","2765","885","1203","442","1868","760","563","425","10146","*****","416","316","738","444","2326","677","127","121","3319","680","1524","612","1103","442","593","382"
"0500000US37057","Davidson County, North Carolina","5929","570","2864","511","466","399","912","482","691","406","8","15","329","303","283","303","175","235","0","210","3065","540","340","299","464","394","1023","530","260","300","507","279","275","254","81","144","115","197"
"0500000US37063","Durham County, North Carolina","21791","*****","12041","646","5261","1049","1057","518","2502","1119","142","162","1312","712","177","229","774","466","816","541","9750","646","2960","1145","1157","693","2823","1071","0","210","938","508","232","248","1038","639","602","402"
"0500000US37067","Forsyth County, North Carolina","22428","599","10930","599","5093","1046","1568","600","1854","765","272","254","805","516","388","472","815","554","135","139","11498","*****","2316","774","1626","694","3036","779","664","415","1153","573","662","385","1594","677","447","426"
"0500000US37071","Gaston County, North Carolina","8327","424","4103","379","584","242","421","389","907","328","166","182","1193","514","199","214","346","292","287","309","4224","287","683","430","521","336","1552","478","135","139","331","213","626","280","291","155","85","103"
"0500000US37081","Guilford County, North Carolina","21215","*****","10773","*****","3360","1106","1470","796","1619","720","343","256","1805","809","520","563","976","537","680","454","10442","*****","2211","826","1300","579","2075","709","430","308","1857","723","781","405","1550","609","238","168"
"0500000US37085","Harnett County, North Carolina","8444","700","4455","392","952","344","399","280","1261","545","108","101","881","470","319","338","400","305","135","132","3989","566","1031","505","171","163","669","352","119","157","1116","664","379","333","462","289","42","56"
"0500000US37097","Iredell County, North Carolina","7821","475","3962","381","1190","423","587","505","449","409","269","317","843","479","84","108","471","409","69","92","3859","237","944","482","832","489","609","421","159","171","389","328","409","463","357","293","160","177"
"0500000US37101","Johnston County, North Carolina","14733","447","7652","630","1455","636","1067","616","1839","1026","879","756","1294","735","528","400","513","640","77","126","7081","468","2190","984","594","425","1231","843","392","327","1366","763","562","392","438","453","308","350"
"0500000US37119","Mecklenburg County, North Carolina","78749","*****","39717","*****","11926","1759","5080","1502","8567","1581","589","388","5930","1245","1276","537","5262","1225","1087","471","39032","*****","9235","1589","3496","1063","8791","1737","612","373","6741","1543","2818","889","5253","1241","2086","736"
"0500000US37151","Randolph County, North Carolina","8554","451","4489","332","1137","569","1180","587","852","592","190","232","426","328","438","621","266","329","0","210","4065","425","880","535","404","356","1281","585","319","382","945","636","73","106","116","109","47","83"
"0500000US37179","Union County, North Carolina","12725","566","6350","307","2142","698","678","357","1409","564","105","128","954","394","65","80","722","365","275","201","6375","385","1750","643","945","590","1105","581","130","134","653","350","421","302","1180","521","191","187"
"0500000US37183","Wake County, North Carolina","58876","*****","29408","*****","8280","1599","2528","843","5275","1219","1118","661","3328","885","2363","987","3942","1042","2574","823","29468","*****","4377","1259","3334","1334","4563","1236","1101","957","4530","1376","2164","734","6074","1475","3325","926"
"0500000US37191","Wayne County, North Carolina","7377","548","3947","460","1480","607","863","554","437","350","149","174","642","447","85","119","291","271","0","210","3430","448","1421","410","624","398","447","351","101","112","436","426","133","216","255","177","13","25"
"0500000US39017","Butler County, Ohio","8658","517","4803","319","941","656","676","375","1718","576","74","88","678","390","223","260","312","267","181","189","3855","395","340","264","553","470","915","511","30","53","943","493","418","537","288","255","368","226"
"0500000US39035","Cuyahoga County, Ohio","43513","*****","21017","*****","1820","498","3834","853","5136","1052","1715","702","4265","1033","1719","676","1531","587","997","601","22496","*****","2098","685","3737","877","4261","975","1177","521","4798","1017","1909","749","2257","773","2259","698"
"0500000US39049","Franklin County, Ohio","37075","*****","19737","*****","3128","1080","2068","901","3927","1283","1089","703","4004","1187","817","519","3361","1092","1343","582","17338","*****","2012","783","1304","618","4163","1336","82","137","3166","920","2041","752","2883","701","1687","677"
"0500000US39061","Hamilton County, Ohio","13689","*****","7110","*****","935","728","534","410","2643","813","189","305","993","558","108","130","828","592","880","414","6579","*****","390","340","608","346","1920","775","82","122","1186","567","404","294","1139","498","850","410"
"0500000US39093","Lorain County, Ohio","15788","567","7702","309","246","244","1650","602","1987","651","290","232","2119","739","570","320","352","271","488","357","8086","453","329","304","1231","550","2497","701","898","514","1494","657","629","359","674","468","334","254"
"0500000US39095","Lucas County, Ohio","15248","368","7049","367","481","404","1012","482","2081","724","1135","544","1185","525","492","280","456","333","207","195","8199","*****","863","526","713","471","1460","563","991","493","1350","538","1417","580","909","376","496","373"
"0500000US39099","Mahoning County, Ohio","7098","780","3900","773","303","278","1059","779","498","281","225","273","881","566","501","640","433","438","0","195","3198","118","610","432","377","413","720","406","311","254","738","492","108","166","308","250","26","46"
"0500000US39113","Montgomery County, Ohio","8235","536","4116","304","381","347","1307","659","0","195","0","195","836","536","329","252","770","447","493","235","4119","427","100","162","556","507","1195","544","0","195","940","463","207","243","957","681","164","174"
"0500000US39153","Summit County, Ohio","6579","534","3486","457","683","466","246","168","1072","552","127","115","372","286","113","139","587","339","286","209","3093","441","562","458","222","152","456","455","0","195","633","392","246","179","497","365","477","340"
"0500000US40017","Canadian County, Oklahoma","6684","534","3218","350","653","356","357","299","844","443","414","309","358","225","119","136","354","266","119","148","3466","488","439","346","399","353","1232","556","218","169","559","353","152","137","360","328","107","141"
"0500000US40027","Cleveland County, Oklahoma","13200","555","6552","*****","777","415","995","465","1776","709","371","345","1342","454","224","207","751","511","316","194","6648","555","545","462","605","366","2008","683","118","177","1367","591","827","412","988","608","190","206"
"0500000US40031","Comanche County, Oklahoma","8205","735","4665","550","39","74","683","424","1305","513","420","255","1166","459","113","148","527","331","412","361","3540","449","373","340","327","313","683","503","145","155","929","489","342","255","548","296","193","228"
"0500000US40109","Oklahoma County, Oklahoma","67008","*****","35243","*****","10062","1640","5449","1197","9079","1742","1527","562","4074","1073","1630","587","2186","727","1236","575","31765","*****","6980","1095","5753","1200","7836","1483","1269","520","4608","903","1535","547","2673","811","1111","538"
"0500000US40143","Tulsa County, Oklahoma","40746","*****","21380","*****","4841","871","2785","562","5856","1093","1003","370","3157","626","1241","409","1938","573","559","277","19366","*****","4053","735","2430","540","4848","815","749","338","3385","690","1004","354","2329","549","568","297"
"0500000US40145","Wagoner County, Oklahoma","2648","174","1218","183","167","156","76","88","355","206","0","161","306","192","144","155","67","112","103","120","1430","159","231","146","130","119","263","163","108","120","294","211","62","95","191","186","151","122"
"0500000US41005","Clackamas County, Oregon","20647","291","9890","*****","1639","1036","1200","890","3025","864","221","338","1387","684","420","281","1767","644","231","197","10757","291","1255","726","2116","772","1551","872","204","237","2445","830","784","543","1825","740","577","350"
"0500000US41017","Deschutes County, Oregon","9413","575","4722","642","1765","1119","603","656","841","589","0","207","745","717","547","543","221","250","0","207","4691","446","466","449","531","680","859","636","123","174","1057","691","425","351","502","544","728","520"
"0500000US41029","Jackson County, Oregon","14607","1132","7605","637","1592","866","1168","751","1466","754","212","225","1599","804","768","701","455","390","345","243","7002","708","1403","686","1370","944","1196","495","65","82","1335","714","774","707","447","377","412","362"
"0500000US41035","Klamath County, Oregon","4903","451","2696","453","251","220","480","315","350","298","178","190","1055","495","93","163","173","173","116","192","2207","455","258","235","457","294","416","264","0","207","323","216","264","260","55","106","434","293"
"0500000US41039","Lane County, Oregon","17881","*****","9178","*****","1430","589","758","484","1925","801","766","384","1389","557","398","256","1726","681","786","454","8703","*****","1710","854","952","595","968","518","480","391","1654","608","720","392","1449","665","770","424"
"0500000US41047","Marion County, Oregon","46524","*****","24407","*****","8435","1500","4140","1467","5056","1430","1611","837","3603","1278","877","558","575","435","110","132","22117","*****","5669","1402","2772","835","3220","1289","2038","887","5074","1304","1876","1015","1226","653","242","236"
"0500000US41051","Multnomah County, Oregon","53968","*****","28478","*****","4768","1481","3672","1217","5563","1267","1323","722","4786","1229","1621","798","4338","1183","2407","741","25490","*****","4896","1433","2897","1276","3535","927","1210","688","4741","1106","1096","511","5257","1091","1858","685"
"0500000US41053","Polk County, Oregon","5840","471","3426","489","993","419","370","311","805","484","171","178","322","280","176","203","488","237","101","131","2414","363","443","318","377","331","281","262","377","353","577","424","119","171","212","208","28","51"
"0500000US41059","Umatilla County, Oregon","10534","778","5773","493","2416","862","946","527","658","532","391","381","877","452","40","77","253","217","192","292","4761","426","1423","637","567","401","483","433","349","334","329","287","325","320","1174","610","111","174"
"0500000US41067","Washington County, Oregon","53647","*****","27587","*****","7272","1536","4758","1400","5147","1513","1051","677","4356","1098","1773","750","2073","900","1157","582","26060","*****","5271","1358","2984","1196","5262","1310","1231","660","4291","1157","2189","1142","3388","995","1444","723"
"0500000US41071","Yamhill County, Oregon","8433","568","4722","488","1409","551","509","352","365","314","730","520","1145","691","95","158","375","300","94","141","3711","564","459","390","234","262","928","846","531","531","1000","611","73","91","354","299","132","156"
"0500000US42003","Allegheny County, Pennsylvania","15804","*****","8027","*****","589","273","503","470","1635","496","487","338","888","399","643","527","1936","455","1346","438","7777","*****","329","263","473","395","1233","411","461","371","1664","660","402","243","1762","562","1453","468"
"0500000US42011","Berks County, Pennsylvania","46873","*****","23003","*****","4596","1120","4360","1054","6399","1225","1565","612","2132","779","1645","621","1619","673","687","458","23870","*****","5019","1028","4246","871","4676","901","1205","478","3842","939","1317","614","2725","744","840","440"
"0500000US42017","Bucks County, Pennsylvania","19764","*****","10218","*****","1579","712","1953","840","2547","850","109","188","1971","701","552","344","1178","580","329","226","9546","*****","903","454","804","422","2387","773","164","163","2003","686","889","442","1084","434","1312","574"
"0500000US42029","Chester County, Pennsylvania","20540","*****","11193","*****","2688","961","1523","680","1418","580","689","378","1935","714","62","85","1596","543","1282","525","9347","*****","2524","937","1083","500","1962","768","296","240","1003","500","190","182","1276","552","1013","480"
"0500000US42041","Cumberland County, Pennsylvania","5815","428","2774","422","457","409","263","176","736","420","136","195","741","346","78","83","257","308","106","129","3041","259","0","177","62","79","630","427","158","131","1463","598","163","241","565","362","0","177"
"0500000US42043","Dauphin County, Pennsylvania","13428","*****","6426","*****","858","627","302","204","1829","680","309","275","1078","500","911","633","782","454","357","290","7002","*****","863","913","1231","755","1704","694","79","133","1395","492","374","261","788","397","568","376"
"0500000US42045","Delaware County, Pennsylvania","11875","*****","6053","*****","210","182","1171","546","1174","533","835","539","986","508","52","93","889","481","736","442","5822","*****","531","336","793","458","1134","451","115","112","480","334","629","345","1317","526","823","295"
"0500000US42049","Erie County, Pennsylvania","5962","459","2562","398","663","421","463","378","676","436","34","60","288","252","316","340","122","130","0","177","3400","419","353","270","434","353","1463","552","376","379","419","311","107","143","0","177","248","258"
"0500000US42069","Lackawanna County, Pennsylvania","8169","394","4012","394","589","457","651","419","1545","521","170","211","316","251","321","312","253","210","167","150","4157","*****","477","337","915","401","1060","461","47","79","849","376","159","131","546","339","104","121"
"0500000US42071","Lancaster County, Pennsylvania","31380","*****","15508","*****","938","363","2933","1299","4247","1395","1339","639","2779","1206","886","514","1420","785","966","665","15872","*****","1272","613","1021","558","4566","1061","703","424","3380","1069","2150","838","987","600","1793","978"
